LineId,EventId,OriginalLog,TemplateGeneric,TemplateAnnotated,VariablesJson,Output,OutputTemplateGeneric,OutputTemplateAnnotated,OutputVariablesJson
1492,E8,81111 54731 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_3280859030919654043 is added to invalidSet of 10.251.214.130:50010,<*> <*> <*> <*> <*>: BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.delete: blk_<BLOCK_ID> is added to invalidSet of <IP_ADDRESS>:<PORT>,"{""DATE"": ""81111"", ""TIME"": ""54731"", ""PID"": ""29"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""BLOCK_ID"": ""3280859030919654043"", ""IP_ADDRESS"": ""10.251.214.130"", ""PORT"": ""50010""}","{""template"": ""<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_<ID> is added to invalidSet of <IP_ADDRESS>:<PORT>"", ""variables"": {""NUMBER_1"": ""81111"", ""NUMBER_2"": ""54731"", ""NUMBER_3"": ""29"", ""ID"": ""3280859030919654043"", ""IP_ADDRESS"": ""10.251.214.130"", ""PORT"": ""50010""}, ""original_log"": ""81111 54731 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_3280859030919654043 is added to invalidSet of 10.251.214.130:50010""}",<*> <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_<ID> is added to invalidSet of <IP_ADDRESS>:<PORT>,"{""NUMBER_1"": ""81111"", ""NUMBER_2"": ""54731"", ""NUMBER_3"": ""29"", ""ID"": ""3280859030919654043"", ""IP_ADDRESS"": ""10.251.214.130"", ""PORT"": ""50010""}"
1493,E10,81111 54811 21215 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-6811828069408410657 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""54811"", ""PID"": ""21215"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""2"", ""BLOCK_ID"": ""-6811828069408410657""}","{""template"": ""<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.DataNode$PacketResponder: PacketResponder <NUMBER_4> for block blk_<BLOCK_ID> terminating"", ""variables"": {""NUMBER_1"": ""81111"", ""NUMBER_2"": ""54811"", ""NUMBER_3"": ""21215"", ""NUMBER_4"": ""2"", ""BLOCK_ID"": ""-6811828069408410657""}, ""original_log"": ""81111 54811 21215 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-6811828069408410657 terminating""}",<*> <*> <*> INFO dfs.DataNode$PacketResponder: PacketResponder <*> for block blk_<*> terminating,<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.DataNode$PacketResponder: PacketResponder <NUMBER_4> for block blk_<BLOCK_ID> terminating,"{""NUMBER_1"": ""81111"", ""NUMBER_2"": ""54811"", ""NUMBER_3"": ""21215"", ""NUMBER_4"": ""2"", ""BLOCK_ID"": ""-6811828069408410657""}"
1494,E11,81111 54914 21234 INFO dfs.DataNode$PacketResponder: Received block blk_4967370797322420259 of size 67108864 from /10.251.39.192,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""54914"", ""PID"": ""21234"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""4967370797322420259"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.39.192""}","{""template"": ""<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$PacketResponder: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""ID_1"": ""81111"", ""ID_2"": ""54914"", ""ID_3"": ""21234"", ""BLOCK_ID"": ""4967370797322420259"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.39.192""}, ""original_log"": ""81111 54914 21234 INFO dfs.DataNode$PacketResponder: Received block blk_4967370797322420259 of size 67108864 from /10.251.39.192""}",<*> <*> <*> INFO dfs.DataNode$PacketResponder: Received block blk_<*> of size <*> from /<*>,<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$PacketResponder: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""ID_1"": ""81111"", ""ID_2"": ""54914"", ""ID_3"": ""21234"", ""BLOCK_ID"": ""4967370797322420259"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.39.192""}"
1495,E6,81111 55147 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_-719178972315562824 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""55147"", ""PID"": ""28"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.127.243"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-719178972315562824"", ""SIZE"": ""67108864""}","{""template"": ""<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<NUMBER_4> is added to blk_<NUMBER_5> size <NUMBER_6>"", ""variables"": {""NUMBER_1"": ""81111"", ""NUMBER_2"": ""55147"", ""NUMBER_3"": ""28"", ""IP_ADDRESS"": ""10.251.127.243"", ""NUMBER_4"": ""50010"", ""NUMBER_5"": ""-719178972315562824"", ""NUMBER_6"": ""67108864""}, ""original_log"": ""81111 55147 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_-719178972315562824 size 67108864""}",<*> <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<NUMBER_4> is added to blk_<NUMBER_5> size <NUMBER_6>,"{""NUMBER_1"": ""81111"", ""NUMBER_2"": ""55147"", ""NUMBER_3"": ""28"", ""IP_ADDRESS"": ""10.251.127.243"", ""NUMBER_4"": ""50010"", ""NUMBER_5"": ""-719178972315562824"", ""NUMBER_6"": ""67108864""}"
1496,E6,81111 55219 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_9093176996492793041 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""55219"", ""PID"": ""33"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.67.4"", ""PORT"": ""50010"", ""BLOCK_ID"": ""9093176996492793041"", ""SIZE"": ""67108864""}","{""template"": ""<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<NUMBER_4> is added to blk_<ID> size <NUMBER_5>"", ""variables"": {""NUMBER_1"": ""81111"", ""NUMBER_2"": ""55219"", ""NUMBER_3"": ""33"", ""IP_ADDRESS"": ""10.251.67.4"", ""NUMBER_4"": ""50010"", ""ID"": ""9093176996492793041"", ""NUMBER_5"": ""67108864""}, ""original_log"": ""81111 55219 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_9093176996492793041 size 67108864""}",<*> <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<NUMBER_4> is added to blk_<ID> size <NUMBER_5>,"{""NUMBER_1"": ""81111"", ""NUMBER_2"": ""55219"", ""NUMBER_3"": ""33"", ""IP_ADDRESS"": ""10.251.67.4"", ""NUMBER_4"": ""50010"", ""ID"": ""9093176996492793041"", ""NUMBER_5"": ""67108864""}"
1497,E10,81111 55444 21503 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-7200400342436668240 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""55444"", ""PID"": ""21503"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""1"", ""BLOCK_ID"": ""-7200400342436668240""}","{""template"": ""<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.DataNode$PacketResponder: PacketResponder <NUMBER_4> for block blk_<BLOCK_ID> terminating"", ""variables"": {""NUMBER_1"": ""81111"", ""NUMBER_2"": ""55444"", ""NUMBER_3"": ""21503"", ""NUMBER_4"": ""1"", ""BLOCK_ID"": ""-7200400342436668240""}, ""original_log"": ""81111 55444 21503 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-7200400342436668240 terminating""}",<*> <*> <*> INFO dfs.DataNode$PacketResponder: PacketResponder <*> for block blk_<*> terminating,<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.DataNode$PacketResponder: PacketResponder <NUMBER_4> for block blk_<BLOCK_ID> terminating,"{""NUMBER_1"": ""81111"", ""NUMBER_2"": ""55444"", ""NUMBER_3"": ""21503"", ""NUMBER_4"": ""1"", ""BLOCK_ID"": ""-7200400342436668240""}"
1498,E11,81111 55501 21608 INFO dfs.DataNode$PacketResponder: Received block blk_7213990003235926706 of size 67108864 from /10.250.11.100,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""55501"", ""PID"": ""21608"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""7213990003235926706"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.11.100""}","{""template"": ""<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$PacketResponder: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""ID_1"": ""81111"", ""ID_2"": ""55501"", ""ID_3"": ""21608"", ""BLOCK_ID"": ""7213990003235926706"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.11.100""}, ""original_log"": ""81111 55501 21608 INFO dfs.DataNode$PacketResponder: Received block blk_7213990003235926706 of size 67108864 from /10.250.11.100""}",<*> <*> <*> INFO dfs.DataNode$PacketResponder: Received block blk_<*> of size <*> from /<*>,<ID_1> <ID_2> <ID_3> INFO dfs.DataNode$PacketResponder: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""ID_1"": ""81111"", ""ID_2"": ""55501"", ""ID_3"": ""21608"", ""BLOCK_ID"": ""7213990003235926706"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.11.100""}"
1499,E6,81111 55640 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_-2125743956855238111 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""55640"", ""PID"": ""28"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.250.7.32"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-2125743956855238111"", ""SIZE"": ""67108864""}","{""template"": ""<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<NUMBER_4> is added to blk_<NUMBER_5> size <NUMBER_6>"", ""variables"": {""NUMBER_1"": ""81111"", ""NUMBER_2"": ""55640"", ""NUMBER_3"": ""28"", ""IP_ADDRESS"": ""10.250.7.32"", ""NUMBER_4"": ""50010"", ""NUMBER_5"": ""-2125743956855238111"", ""NUMBER_6"": ""67108864""}, ""original_log"": ""81111 55640 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_-2125743956855238111 size 67108864""}",<*> <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<NUMBER_4> is added to blk_<NUMBER_5> size <NUMBER_6>,"{""NUMBER_1"": ""81111"", ""NUMBER_2"": ""55640"", ""NUMBER_3"": ""28"", ""IP_ADDRESS"": ""10.250.7.32"", ""NUMBER_4"": ""50010"", ""NUMBER_5"": ""-2125743956855238111"", ""NUMBER_6"": ""67108864""}"
1500,E6,81111 55936 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-4875138366845786590 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""55936"", ""PID"": ""28"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.250.7.244"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-4875138366845786590"", ""SIZE"": ""67108864""}","{""template"": ""<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<NUMBER_4> is added to blk_<ID> size <NUMBER_5>"", ""variables"": {""NUMBER_1"": ""81111"", ""NUMBER_2"": ""55936"", ""NUMBER_3"": ""28"", ""IP_ADDRESS"": ""10.250.7.244"", ""NUMBER_4"": ""50010"", ""ID"": ""-4875138366845786590"", ""NUMBER_5"": ""67108864""}, ""original_log"": ""81111 55936 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-4875138366845786590 size 67108864""}",<*> <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<NUMBER_4> is added to blk_<ID> size <NUMBER_5>,"{""NUMBER_1"": ""81111"", ""NUMBER_2"": ""55936"", ""NUMBER_3"": ""28"", ""IP_ADDRESS"": ""10.250.7.244"", ""NUMBER_4"": ""50010"", ""ID"": ""-4875138366845786590"", ""NUMBER_5"": ""67108864""}"
1501,E10,81111 60015 21733 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_2508619583759354778 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""60015"", ""PID"": ""21733"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""0"", ""BLOCK_ID"": ""2508619583759354778""}","{""template"": ""<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.DataNode$PacketResponder: PacketResponder <NUMBER_4> for block blk_<BLOCK_ID> terminating"", ""variables"": {""NUMBER_1"": ""81111"", ""NUMBER_2"": ""60015"", ""NUMBER_3"": ""21733"", ""NUMBER_4"": ""0"", ""BLOCK_ID"": ""2508619583759354778""}, ""original_log"": ""81111 60015 21733 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_2508619583759354778 terminating""}",<*> <*> <*> INFO dfs.DataNode$PacketResponder: PacketResponder <*> for block blk_<*> terminating,<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.DataNode$PacketResponder: PacketResponder <NUMBER_4> for block blk_<BLOCK_ID> terminating,"{""NUMBER_1"": ""81111"", ""NUMBER_2"": ""60015"", ""NUMBER_3"": ""21733"", ""NUMBER_4"": ""0"", ""BLOCK_ID"": ""2508619583759354778""}"
1502,E6,81111 60043 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_6095704128062577668 size 28484260,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""60043"", ""PID"": ""32"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.250.7.244"", ""PORT"": ""50010"", ""BLOCK_ID"": ""6095704128062577668"", ""SIZE"": ""28484260""}","{""template"": ""<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<NUMBER_4> is added to blk_<ID> size <NUMBER_5>"", ""variables"": {""NUMBER_1"": ""81111"", ""NUMBER_2"": ""60043"", ""NUMBER_3"": ""32"", ""IP_ADDRESS"": ""10.250.7.244"", ""NUMBER_4"": ""50010"", ""ID"": ""6095704128062577668"", ""NUMBER_5"": ""28484260""}, ""original_log"": ""81111 60043 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_6095704128062577668 size 28484260""}",<*> <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<NUMBER_4> is added to blk_<ID> size <NUMBER_5>,"{""NUMBER_1"": ""81111"", ""NUMBER_2"": ""60043"", ""NUMBER_3"": ""32"", ""IP_ADDRESS"": ""10.250.7.244"", ""NUMBER_4"": ""50010"", ""ID"": ""6095704128062577668"", ""NUMBER_5"": ""28484260""}"
1503,E10,81111 60104 21535 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_6123232805286187512 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""60104"", ""PID"": ""21535"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""2"", ""BLOCK_ID"": ""6123232805286187512""}","{""template"": ""<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.DataNode$PacketResponder: PacketResponder <NUMBER_4> for block blk_<BLOCK_ID> terminating"", ""variables"": {""NUMBER_1"": ""81111"", ""NUMBER_2"": ""60104"", ""NUMBER_3"": ""21535"", ""NUMBER_4"": ""2"", ""BLOCK_ID"": ""6123232805286187512""}, ""original_log"": ""81111 60104 21535 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_6123232805286187512 terminating""}",<*> <*> <*> INFO dfs.DataNode$PacketResponder: PacketResponder <*> for block blk_<*> terminating,<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.DataNode$PacketResponder: PacketResponder <NUMBER_4> for block blk_<BLOCK_ID> terminating,"{""NUMBER_1"": ""81111"", ""NUMBER_2"": ""60104"", ""NUMBER_3"": ""21535"", ""NUMBER_4"": ""2"", ""BLOCK_ID"": ""6123232805286187512""}"
1504,E13,81111 60154 21461 INFO dfs.DataNode$DataXceiver: Receiving block blk_6413965758113058023 src: /10.251.199.150:45184 dest: /10.251.199.150:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""60154"", ""PID"": ""21461"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""6413965758113058023"", ""SRC_IP_ADDRESS"": ""10.251.199.150"", ""SRC_PORT"": ""45184"", ""DEST_IP_ADDRESS"": ""10.251.199.150"", ""DEST_PORT"": ""50010""}","{""template"": ""<NUMBER> <NUMBER> <NUMBER> INFO dfs.DataNode$DataXceiver: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>"", ""variables"": {""NUMBER_1"": ""81111"", ""NUMBER_2"": ""60154"", ""NUMBER_3"": ""21461"", ""BLOCK_ID"": ""6413965758113058023"", ""IP_ADDRESS_1"": ""10.251.199.150"", ""PORT_1"": ""45184"", ""IP_ADDRESS_2"": ""10.251.199.150"", ""PORT_2"": ""50010""}, ""original_log"": ""81111 60154 21461 INFO dfs.DataNode$DataXceiver: Receiving block blk_6413965758113058023 src: /10.251.199.150:45184 dest: /10.251.199.150:50010""}",<*> <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<NUMBER> <NUMBER> <NUMBER> INFO dfs.DataNode$DataXceiver: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>,"{""NUMBER_1"": ""81111"", ""NUMBER_2"": ""60154"", ""NUMBER_3"": ""21461"", ""BLOCK_ID"": ""6413965758113058023"", ""IP_ADDRESS_1"": ""10.251.199.150"", ""PORT_1"": ""45184"", ""IP_ADDRESS_2"": ""10.251.199.150"", ""PORT_2"": ""50010""}"
1505,E6,81111 60244 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_7275457888263057111 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""60244"", ""PID"": ""28"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.197.226"", ""PORT"": ""50010"", ""BLOCK_ID"": ""7275457888263057111"", ""SIZE"": ""67108864""}","{""template"": ""<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<NUMBER_4> is added to blk_<ID> size <NUMBER_5>"", ""variables"": {""NUMBER_1"": ""81111"", ""NUMBER_2"": ""60244"", ""NUMBER_3"": ""28"", ""IP_ADDRESS"": ""10.251.197.226"", ""NUMBER_4"": ""50010"", ""ID"": ""7275457888263057111"", ""NUMBER_5"": ""67108864""}, ""original_log"": ""81111 60244 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_7275457888263057111 size 67108864""}",<*> <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<NUMBER_1> <NUMBER_2> <NUMBER_3> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<NUMBER_4> is added to blk_<ID> size <NUMBER_5>,"{""NUMBER_1"": ""81111"", ""NUMBER_2"": ""60244"", ""NUMBER_3"": ""28"", ""IP_ADDRESS"": ""10.251.197.226"", ""NUMBER_4"": ""50010"", ""ID"": ""7275457888263057111"", ""NUMBER_5"": ""67108864""}"
