LineId,EventId,OriginalLog,TemplateGeneric,TemplateAnnotated,VariablesJson,Output,OutputTemplateGeneric,OutputTemplateAnnotated,OutputVariablesJson
1475,E11,81111 53347 21024 INFO dfs.DataNode$PacketResponder: Received block blk_8902425017314766082 of size 67108864 from /10.251.26.131,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""53347"", ""PID"": ""21024"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""8902425017314766082"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.26.131""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""53347"", ""PID"": ""21024"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""8902425017314766082"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.26.131""}, ""original_log"": ""81111 53347 21024 INFO dfs.DataNode$PacketResponder: Received block blk_8902425017314766082 of size 67108864 from /10.251.26.131""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""53347"", ""PID"": ""21024"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""8902425017314766082"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.26.131""}"
1477,E13,81111 53400 21069 INFO dfs.DataNode$DataXceiver: Receiving block blk_6400082566804273401 src: /10.251.38.214:42160 dest: /10.251.38.214:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""53400"", ""PID"": ""21069"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""6400082566804273401"", ""SRC_IP_ADDRESS"": ""10.251.38.214"", ""SRC_PORT"": ""42160"", ""DEST_IP_ADDRESS"": ""10.251.38.214"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""53400"", ""PID"": ""21069"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""6400082566804273401"", ""IP_ADDRESS_1"": ""10.251.38.214"", ""PORT_1"": ""42160"", ""IP_ADDRESS_2"": ""10.251.38.214"", ""PORT_2"": ""50010""}, ""original_log"": ""81111 53400 21069 INFO dfs.DataNode$DataXceiver: Receiving block blk_6400082566804273401 src: /10.251.38.214:42160 dest: /10.251.38.214:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>,"{""DATE"": ""81111"", ""TIME"": ""53400"", ""PID"": ""21069"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""6400082566804273401"", ""IP_ADDRESS_1"": ""10.251.38.214"", ""PORT_1"": ""42160"", ""IP_ADDRESS_2"": ""10.251.38.214"", ""PORT_2"": ""50010""}"
1478,E11,81111 53431 20804 INFO dfs.DataNode$PacketResponder: Received block blk_4989329877491629543 of size 67108864 from /10.250.15.67,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""53431"", ""PID"": ""20804"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""4989329877491629543"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.15.67""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""53431"", ""PID"": ""20804"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""4989329877491629543"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.15.67""}, ""original_log"": ""81111 53431 20804 INFO dfs.DataNode$PacketResponder: Received block blk_4989329877491629543 of size 67108864 from /10.250.15.67""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""53431"", ""PID"": ""20804"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""4989329877491629543"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.15.67""}"
1479,E13,81111 53619 21091 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6608350831463251448 src: /10.251.107.196:43317 dest: /10.251.107.196:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""53619"", ""PID"": ""21091"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-6608350831463251448"", ""SRC_IP_ADDRESS"": ""10.251.107.196"", ""SRC_PORT"": ""43317"", ""DEST_IP_ADDRESS"": ""10.251.107.196"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""53619"", ""PID"": ""21091"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-6608350831463251448"", ""IP_ADDRESS_1"": ""10.251.107.196"", ""PORT_1"": ""43317"", ""IP_ADDRESS_2"": ""10.251.107.196"", ""PORT_2"": ""50010""}, ""original_log"": ""81111 53619 21091 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6608350831463251448 src: /10.251.107.196:43317 dest: /10.251.107.196:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>,"{""DATE"": ""81111"", ""TIME"": ""53619"", ""PID"": ""21091"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-6608350831463251448"", ""IP_ADDRESS_1"": ""10.251.107.196"", ""PORT_1"": ""43317"", ""IP_ADDRESS_2"": ""10.251.107.196"", ""PORT_2"": ""50010""}"
1482,E13,81111 53958 21262 INFO dfs.DataNode$DataXceiver: Receiving block blk_8087142318511408355 src: /10.250.15.67:55334 dest: /10.250.15.67:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""53958"", ""PID"": ""21262"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""8087142318511408355"", ""SRC_IP_ADDRESS"": ""10.250.15.67"", ""SRC_PORT"": ""55334"", ""DEST_IP_ADDRESS"": ""10.250.15.67"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""53958"", ""PID"": ""21262"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""8087142318511408355"", ""IP_ADDRESS_1"": ""10.250.15.67"", ""PORT_1"": ""55334"", ""IP_ADDRESS_2"": ""10.250.15.67"", ""PORT_2"": ""50010""}, ""original_log"": ""81111 53958 21262 INFO dfs.DataNode$DataXceiver: Receiving block blk_8087142318511408355 src: /10.250.15.67:55334 dest: /10.250.15.67:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>,"{""DATE"": ""81111"", ""TIME"": ""53958"", ""PID"": ""21262"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""8087142318511408355"", ""IP_ADDRESS_1"": ""10.250.15.67"", ""PORT_1"": ""55334"", ""IP_ADDRESS_2"": ""10.250.15.67"", ""PORT_2"": ""50010""}"
1483,E11,81111 54004 21237 INFO dfs.DataNode$PacketResponder: Received block blk_-997605125898553536 of size 67108864 from /10.251.30.179,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""54004"", ""PID"": ""21237"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-997605125898553536"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.30.179""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""54004"", ""PID"": ""21237"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-997605125898553536"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.30.179""}, ""original_log"": ""81111 54004 21237 INFO dfs.DataNode$PacketResponder: Received block blk_-997605125898553536 of size 67108864 from /10.251.30.179""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""54004"", ""PID"": ""21237"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-997605125898553536"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.30.179""}"
1485,E11,81111 54135 21577 INFO dfs.DataNode$PacketResponder: Received block blk_2270593866672608129 of size 67108864 from /10.250.11.53,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""54135"", ""PID"": ""21577"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""2270593866672608129"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.11.53""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""54135"", ""PID"": ""21577"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""2270593866672608129"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.11.53""}, ""original_log"": ""81111 54135 21577 INFO dfs.DataNode$PacketResponder: Received block blk_2270593866672608129 of size 67108864 from /10.250.11.53""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""54135"", ""PID"": ""21577"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""2270593866672608129"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.11.53""}"
1486,E11,81111 54310 21173 INFO dfs.DataNode$PacketResponder: Received block blk_6685663454079607598 of size 10157271 from /10.251.66.3,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""54310"", ""PID"": ""21173"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""6685663454079607598"", ""SIZE"": ""10157271"", ""IP_ADDRESS"": ""10.251.66.3""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""54310"", ""PID"": ""21173"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""6685663454079607598"", ""SIZE"": ""10157271"", ""IP_ADDRESS"": ""10.251.66.3""}, ""original_log"": ""81111 54310 21173 INFO dfs.DataNode$PacketResponder: Received block blk_6685663454079607598 of size 10157271 from /10.251.66.3""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""54310"", ""PID"": ""21173"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""6685663454079607598"", ""SIZE"": ""10157271"", ""IP_ADDRESS"": ""10.251.66.3""}"
1494,E11,81111 54914 21234 INFO dfs.DataNode$PacketResponder: Received block blk_4967370797322420259 of size 67108864 from /10.251.39.192,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""54914"", ""PID"": ""21234"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""4967370797322420259"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.39.192""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""54914"", ""PID"": ""21234"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""4967370797322420259"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.39.192""}, ""original_log"": ""81111 54914 21234 INFO dfs.DataNode$PacketResponder: Received block blk_4967370797322420259 of size 67108864 from /10.251.39.192""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""54914"", ""PID"": ""21234"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""4967370797322420259"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.39.192""}"
1498,E11,81111 55501 21608 INFO dfs.DataNode$PacketResponder: Received block blk_7213990003235926706 of size 67108864 from /10.250.11.100,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""55501"", ""PID"": ""21608"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""7213990003235926706"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.11.100""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""55501"", ""PID"": ""21608"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""7213990003235926706"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.11.100""}, ""original_log"": ""81111 55501 21608 INFO dfs.DataNode$PacketResponder: Received block blk_7213990003235926706 of size 67108864 from /10.250.11.100""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""55501"", ""PID"": ""21608"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""7213990003235926706"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.11.100""}"
1504,E13,81111 60154 21461 INFO dfs.DataNode$DataXceiver: Receiving block blk_6413965758113058023 src: /10.251.199.150:45184 dest: /10.251.199.150:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""60154"", ""PID"": ""21461"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""6413965758113058023"", ""SRC_IP_ADDRESS"": ""10.251.199.150"", ""SRC_PORT"": ""45184"", ""DEST_IP_ADDRESS"": ""10.251.199.150"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""60154"", ""PID"": ""21461"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""6413965758113058023"", ""IP_ADDRESS_1"": ""10.251.199.150"", ""PORT_1"": ""45184"", ""IP_ADDRESS_2"": ""10.251.199.150"", ""PORT_2"": ""50010""}, ""original_log"": ""81111 60154 21461 INFO dfs.DataNode$DataXceiver: Receiving block blk_6413965758113058023 src: /10.251.199.150:45184 dest: /10.251.199.150:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<IP_ADDRESS_1>:<PORT_1> dest: /<IP_ADDRESS_2>:<PORT_2>,"{""DATE"": ""81111"", ""TIME"": ""60154"", ""PID"": ""21461"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""6413965758113058023"", ""IP_ADDRESS_1"": ""10.251.199.150"", ""PORT_1"": ""45184"", ""IP_ADDRESS_2"": ""10.251.199.150"", ""PORT_2"": ""50010""}"
1507,E11,81111 61043 21809 INFO dfs.DataNode$PacketResponder: Received block blk_-5954527587435406374 of size 67108864 from /10.251.106.10,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""61043"", ""PID"": ""21809"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-5954527587435406374"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.106.10""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""61043"", ""PID"": ""21809"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-5954527587435406374"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.106.10""}, ""original_log"": ""81111 61043 21809 INFO dfs.DataNode$PacketResponder: Received block blk_-5954527587435406374 of size 67108864 from /10.251.106.10""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""61043"", ""PID"": ""21809"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-5954527587435406374"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.106.10""}"
1508,E11,81111 61200 21837 INFO dfs.DataNode$PacketResponder: Received block blk_-4358842839092719327 of size 67108864 from /10.250.15.67,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""61200"", ""PID"": ""21837"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-4358842839092719327"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.15.67""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""61200"", ""PID"": ""21837"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-4358842839092719327"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.15.67""}, ""original_log"": ""81111 61200 21837 INFO dfs.DataNode$PacketResponder: Received block blk_-4358842839092719327 of size 67108864 from /10.250.15.67""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""61200"", ""PID"": ""21837"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-4358842839092719327"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.15.67""}"
1509,E11,81111 61202 22063 INFO dfs.DataNode$PacketResponder: Received block blk_1489031087420498797 of size 67108864 from /10.251.71.193,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""61202"", ""PID"": ""22063"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""1489031087420498797"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.71.193""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""61202"", ""PID"": ""22063"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""1489031087420498797"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.71.193""}, ""original_log"": ""81111 61202 22063 INFO dfs.DataNode$PacketResponder: Received block blk_1489031087420498797 of size 67108864 from /10.251.71.193""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""61202"", ""PID"": ""22063"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""1489031087420498797"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.71.193""}"
