LineId,EventId,OriginalLog,TemplateGeneric,TemplateAnnotated,VariablesJson,Output,OutputTemplateGeneric,OutputTemplateAnnotated,OutputVariablesJson
1972,E6,81111 100350 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.240:50010 is added to blk_2593937801738981947 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""100350"", ""PID"": ""32"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.250.13.240"", ""PORT"": ""50010"", ""BLOCK_ID"": ""2593937801738981947"", ""SIZE"": ""67108864""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""100350"", ""PID"": ""32"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.250.13.240"", ""PORT"": ""50010"", ""BLOCK_ID"": ""2593937801738981947"", ""SIZE"": ""67108864""}, ""original_log"": ""81111 100350 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.240:50010 is added to blk_2593937801738981947 size 67108864""}",<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""100350"", ""PID"": ""32"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.250.13.240"", ""PORT"": ""50010"", ""BLOCK_ID"": ""2593937801738981947"", ""SIZE"": ""67108864""}"
1973,E6,81111 100414 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.193:50010 is added to blk_5489815612272797790 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""100414"", ""PID"": ""35"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.71.193"", ""PORT"": ""50010"", ""BLOCK_ID"": ""5489815612272797790"", ""SIZE"": ""67108864""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""100414"", ""PID"": ""35"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.71.193"", ""PORT"": ""50010"", ""BLOCK_ID"": ""5489815612272797790"", ""SIZE"": ""67108864""}, ""original_log"": ""81111 100414 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.193:50010 is added to blk_5489815612272797790 size 67108864""}",<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""100414"", ""PID"": ""35"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.71.193"", ""PORT"": ""50010"", ""BLOCK_ID"": ""5489815612272797790"", ""SIZE"": ""67108864""}"
1974,E6,81111 100417 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.101:50010 is added to blk_6451403582950672007 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""100417"", ""PID"": ""30"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.30.101"", ""PORT"": ""50010"", ""BLOCK_ID"": ""6451403582950672007"", ""SIZE"": ""67108864""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""100417"", ""PID"": ""30"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.30.101"", ""PORT"": ""50010"", ""BLOCK_ID"": ""6451403582950672007"", ""SIZE"": ""67108864""}, ""original_log"": ""81111 100417 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.101:50010 is added to blk_6451403582950672007 size 67108864""}",<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""100417"", ""PID"": ""30"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.30.101"", ""PORT"": ""50010"", ""BLOCK_ID"": ""6451403582950672007"", ""SIZE"": ""67108864""}"
1975,E13,81111 100646 26268 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7048088870427586736 src: /10.250.10.100:56512 dest: /10.250.10.100:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""100646"", ""PID"": ""26268"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-7048088870427586736"", ""SRC_IP_ADDRESS"": ""10.250.10.100"", ""SRC_PORT"": ""56512"", ""DEST_IP_ADDRESS"": ""10.250.10.100"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""100646"", ""PID"": ""26268"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-7048088870427586736"", ""SRC_IP_ADDRESS"": ""10.250.10.100"", ""SRC_PORT"": ""56512"", ""DEST_IP_ADDRESS"": ""10.250.10.100"", ""DEST_PORT"": ""50010""}, ""original_log"": ""81111 100646 26268 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7048088870427586736 src: /10.250.10.100:56512 dest: /10.250.10.100:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""100646"", ""PID"": ""26268"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-7048088870427586736"", ""SRC_IP_ADDRESS"": ""10.250.10.100"", ""SRC_PORT"": ""56512"", ""DEST_IP_ADDRESS"": ""10.250.10.100"", ""DEST_PORT"": ""50010""}"
1976,E11,81111 100729 26320 INFO dfs.DataNode$PacketResponder: Received block blk_7589872946955471867 of size 67108864 from /10.251.195.70,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""100729"", ""PID"": ""26320"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""7589872946955471867"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.195.70""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""100729"", ""PID"": ""26320"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""7589872946955471867"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.251.195.70""}, ""original_log"": ""81111 100729 26320 INFO dfs.DataNode$PacketResponder: Received block blk_7589872946955471867 of size 67108864 from /10.251.195.70""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>,"{""DATE"": ""81111"", ""TIME"": ""100729"", ""PID"": ""26320"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""7589872946955471867"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.251.195.70""}"
1977,E13,81111 100752 26527 INFO dfs.DataNode$DataXceiver: Receiving block blk_-178934379749864379 src: /10.251.71.97:55517 dest: /10.251.71.97:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""100752"", ""PID"": ""26527"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-178934379749864379"", ""SRC_IP_ADDRESS"": ""10.251.71.97"", ""SRC_PORT"": ""55517"", ""DEST_IP_ADDRESS"": ""10.251.71.97"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""100752"", ""PID"": ""26527"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-178934379749864379"", ""SRC_IP_ADDRESS"": ""10.251.71.97"", ""SRC_PORT"": ""55517"", ""DEST_IP_ADDRESS"": ""10.251.71.97"", ""DEST_PORT"": ""50010""}, ""original_log"": ""81111 100752 26527 INFO dfs.DataNode$DataXceiver: Receiving block blk_-178934379749864379 src: /10.251.71.97:55517 dest: /10.251.71.97:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""100752"", ""PID"": ""26527"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-178934379749864379"", ""SRC_IP_ADDRESS"": ""10.251.71.97"", ""SRC_PORT"": ""55517"", ""DEST_IP_ADDRESS"": ""10.251.71.97"", ""DEST_PORT"": ""50010""}"
1978,E10,81111 100820 26329 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_2026200052147887341 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""100820"", ""PID"": ""26329"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""0"", ""BLOCK_ID"": ""2026200052147887341""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <NUMBER> for block blk_<BLOCK_ID> terminating"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""100820"", ""PID"": ""26329"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""NUMBER"": ""0"", ""BLOCK_ID"": ""2026200052147887341""}, ""original_log"": ""81111 100820 26329 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_2026200052147887341 terminating""}",<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <NUMBER> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""100820"", ""PID"": ""26329"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""NUMBER"": ""0"", ""BLOCK_ID"": ""2026200052147887341""}"
1979,E13,81111 100824 26391 INFO dfs.DataNode$DataXceiver: Receiving block blk_8303284829424905326 src: /10.251.70.37:47359 dest: /10.251.70.37:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""100824"", ""PID"": ""26391"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""8303284829424905326"", ""SRC_IP_ADDRESS"": ""10.251.70.37"", ""SRC_PORT"": ""47359"", ""DEST_IP_ADDRESS"": ""10.251.70.37"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""100824"", ""PID"": ""26391"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""8303284829424905326"", ""SRC_IP_ADDRESS"": ""10.251.70.37"", ""SRC_PORT"": ""47359"", ""DEST_IP_ADDRESS"": ""10.251.70.37"", ""DEST_PORT"": ""50010""}, ""original_log"": ""81111 100824 26391 INFO dfs.DataNode$DataXceiver: Receiving block blk_8303284829424905326 src: /10.251.70.37:47359 dest: /10.251.70.37:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81111"", ""TIME"": ""100824"", ""PID"": ""26391"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""8303284829424905326"", ""SRC_IP_ADDRESS"": ""10.251.70.37"", ""SRC_PORT"": ""47359"", ""DEST_IP_ADDRESS"": ""10.251.70.37"", ""DEST_PORT"": ""50010""}"
1980,E6,81111 100903 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.130:50010 is added to blk_5646792755154529338 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""100903"", ""PID"": ""33"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.111.130"", ""PORT"": ""50010"", ""BLOCK_ID"": ""5646792755154529338"", ""SIZE"": ""67108864""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""100903"", ""PID"": ""33"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.111.130"", ""PORT"": ""50010"", ""BLOCK_ID"": ""5646792755154529338"", ""SIZE"": ""67108864""}, ""original_log"": ""81111 100903 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.130:50010 is added to blk_5646792755154529338 size 67108864""}",<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""100903"", ""PID"": ""33"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.111.130"", ""PORT"": ""50010"", ""BLOCK_ID"": ""5646792755154529338"", ""SIZE"": ""67108864""}"
1981,E10,81111 101115 26281 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_712730845180531820 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""101115"", ""PID"": ""26281"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""0"", ""BLOCK_ID"": ""712730845180531820""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <RESPONDER_ID> for block blk_<BLOCK_ID> terminating"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101115"", ""PID"": ""26281"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""RESPONDER_ID"": ""0"", ""BLOCK_ID"": ""712730845180531820""}, ""original_log"": ""81111 101115 26281 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_712730845180531820 terminating""}",<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <RESPONDER_ID> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""101115"", ""PID"": ""26281"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""RESPONDER_ID"": ""0"", ""BLOCK_ID"": ""712730845180531820""}"
1982,E10,81111 101117 26526 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_8418106412701718933 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""101117"", ""PID"": ""26526"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""2"", ""BLOCK_ID"": ""8418106412701718933""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <NUMBER> for block blk_<BLOCK_ID> terminating"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101117"", ""PID"": ""26526"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""NUMBER"": ""2"", ""BLOCK_ID"": ""8418106412701718933""}, ""original_log"": ""81111 101117 26526 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_8418106412701718933 terminating""}",<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <NUMBER> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""101117"", ""PID"": ""26526"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""NUMBER"": ""2"", ""BLOCK_ID"": ""8418106412701718933""}"
1983,E6,81111 101120 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.225:50010 is added to blk_-6325232815283133921 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""101120"", ""PID"": ""31"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.67.225"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-6325232815283133921"", ""SIZE"": ""67108864""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101120"", ""PID"": ""31"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.67.225"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-6325232815283133921"", ""SIZE"": ""67108864""}, ""original_log"": ""81111 101120 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.225:50010 is added to blk_-6325232815283133921 size 67108864""}",<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81111"", ""TIME"": ""101120"", ""PID"": ""31"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.67.225"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-6325232815283133921"", ""SIZE"": ""67108864""}"
1984,E10,81111 101131 26402 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-800664075087524591 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""101131"", ""PID"": ""26402"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""1"", ""BLOCK_ID"": ""-800664075087524591""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <RESPONDER_ID> for block blk_<BLOCK_ID> terminating"", ""variables"": {""DATE"": ""81111"", ""TIME"": ""101131"", ""PID"": ""26402"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""RESPONDER_ID"": ""1"", ""BLOCK_ID"": ""-800664075087524591""}, ""original_log"": ""81111 101131 26402 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-800664075087524591 terminating""}",<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <RESPONDER_ID> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81111"", ""TIME"": ""101131"", ""PID"": ""26402"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""RESPONDER_ID"": ""1"", ""BLOCK_ID"": ""-800664075087524591""}"
